Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,Unnamed: 21
0.25,1173,,,,-0.0625,-0.009765625,-1.06640625,,,22.20400047302246,0.1171875,445,0,2.60203130543232,,10.08599240481933,,,0.08203125,,
0.255,1173,,,,-0.125,0.046875,-0.9921875,0.0078700277784738,0.1018071668233657,22.20600128173828,0.126953125,445,0,2.81912125647068,0.3664925555559431,13.000240933756896,0.2777878166418183,0.0361130854480592,0.08203125,,
0.2610000000000582,1173,,,,0.0,-0.046875,-0.94140625,,,22.20400047302246,0.1171875,445,0,2.60203130543232,,14.084763948792316,,,0.08203125,,
0.2680000000000582,1173,,,,0.0,-0.015625,-1.02734375,0.0079092849794262,0.0967135846960409,22.200000762939453,0.1220703125,445,0,2.709961030632257,0.3682651020351839,13.589313568441405,0.2626194666873457,0.0356881828199119,0.08203125,,
0.275,1173,,,,-0.03125,-0.02734375,-1.060546875,,,22.20400047302246,0.107421875,445,0,2.38519536331296,,15.438648278858013,,,0.08203125,,
0.2800000000000582,1173,,,,-0.0625,0.0078125,-1.05078125,0.0073910684293819,0.1018071668233657,22.20600128173828,0.1220703125,445,0,2.7106935158371925,0.3441070316265813,12.694427813994476,0.2958590132323859,0.0375576088659815,0.08203125,,
0.2869949999999953,1173,,,,-0.0625,-0.03125,-0.953125,,,22.20199966430664,0.1220703125,445,0,2.7102050371468067,,12.696525871402075,,,0.08203125,,
0.2930000000000582,1173,,,,-0.03125,-0.02734375,-1.03125,,,22.200000762939453,0.126953125,445,0,2.818359471857548,,12.209224406438215,,,0.080078125,,
0.299,1173,,,,0.0,-0.04296875,-1.0234375,0.0045115469901324,0.0945214101095973,22.20400047302246,0.1171875,445,0,2.60203130543232,0.2100397350327298,8.072144812179049,0.450016803224725,0.0363260080354386,0.080078125,,
0.304,1173,,,,-0.125,-0.015625,-1.01171875,,,22.200000762939453,0.107421875,445,0,2.3847657069563866,,8.807551676905458,,,0.080078125,,
0.3099950000000535,1173,,,,-0.0625,0.04296875,-1.09765625,0.0031285664304131,0.1029677298397182,22.20800018310547,0.1318359375,445,0,2.927812524139881,0.1456533507034391,4.974818213342691,0.7069369111141703,0.0351688262109499,0.080078125,,
0.315,1173,,,,-0.0625,-0.0546875,-0.9453125,,,22.20400047302246,0.13671875,445,0,3.03570318967104,,4.798190178728132,,,0.080078125,,
0.32,1173,,,,0.0,-0.01953125,-0.96484375,,0.1029677298397182,22.20400047302246,0.13671875,445,0,3.03570318967104,,4.798288194029658,,0.0339189055735308,0.080078125,,
0.3260000000000582,1173,,,,0.0,-0.0625,-1.0234375,0.0029309110509716,,22.200000762939453,0.1171875,445,0,2.601562589406967,0.1364609311981237,5.24534492284617,0.7545583115670107,0.0395791860856939,0.080078125,,
0.3319950000000535,1173,,,,0.0,-0.0078125,-1.0703125,,0.1079968362439123,22.20199966430664,0.1171875,445,0,2.6017968356609344,,5.244904632129856,,0.0415085585329639,0.080078125,,
0.3380000000000582,1173,,,,-0.0625,-0.05078125,-1.0703125,0.0032560069756607,,22.20400047302246,0.1171875,445,0,2.60203130543232,0.1515985164568311,5.826160359421331,0.7123871576584015,0.0415048181851021,0.080078125,,
0.3429949999999953,1173,,,,-0.0625,0.04296875,-0.99609375,,0.1079968362439123,22.20400047302246,0.107421875,445,0,2.38519536331296,,6.355819429782921,,0.0452779834746568,0.080078125,,
0.3479950000000535,1173,,,,-0.03125,-0.005859375,-0.99609375,0.0033430209942542,,22.20400047302246,0.13671875,445,0,3.03570318967104,0.1556501653176638,5.127318304611022,0.6938433764172587,0.0355755584443732,0.080078125,,
0.3539950000000536,1173,,,,-0.0625,-0.00390625,-1.07421875,,,22.20400047302246,0.1171875,445,0,2.60203130543232,,5.981873906668302,,,0.080078125,,
0.3589949999999953,1173,,,,0.0625,-0.046875,-1.12109375,0.0041095859383932,0.1059121211960199,22.20400047302246,0.1171875,445,0,2.60203130543232,0.1913413413909176,7.35353725343158,0.5535245045640055,0.0407036306499867,0.080078125,,
0.364,1173,,,,,,,,,22.200000762939453,0.1171875,444,0,2.601562589406967,,7.350419260078353,,,,,
0.3699950000000535,1173,,,,-0.0625,-0.01171875,-1.0,,0.1047300662719572,22.20800018310547,0.13671875,444,0,3.036250025033951,,6.295752627231448,,0.0344932286236164,0.080078125,,
0.376,1173,,,,-0.0625,0.0078125,-1.04296875,0.0041095859383932,,22.20600128173828,0.1220703125,444,0,2.7106935158371925,0.191120303555302,7.0506054055423135,0.547979802897565,0.0386358936043758,0.080078125,,
0.3820000000000582,1173,,,,0.0,-0.013671875,-1.037109375,,0.1015277720231327,22.20400047302246,0.126953125,444,0,2.81886724755168,,6.779444300532898,,0.0360172236246011,0.080078125,,
0.3879949999999953,1173,,,,,,,0.0060296027161061,,22.20400047302246,0.1171875,444,0,2.60203130543232,0.2803759662252553,10.775272597216953,0.3621129634968958,0.0390186589266512,,,
0.3940000000000582,1173,,,,-0.0625,0.0,-1.076171875,,0.0996364841446323,22.20800018310547,0.1171875,444,0,2.602500021457672,,10.773108099050148,,0.0382849119397223,0.080078125,,
0.4,1173,,,,-0.0625,0.0078125,-1.0546875,0.0060561789424474,,22.20400047302246,0.1171875,444,0,2.60203130543232,0.2816030619002909,10.822431740632092,0.3538188948382647,0.03829180837933,0.080078125,,
0.4079950000000535,1173,,,,-0.0625,0.04296875,-0.9921875,,0.0996364841446323,22.20400047302246,0.1171875,444,0,2.60203130543232,,10.822365212948576,,0.03829180837933,0.080078125,,
0.4149949999999953,1173,,,,-0.03125,-0.01171875,-1.048828125,0.0051284328173964,,22.20133399963379,0.1204427108168602,444,0,2.6739888506664187,0.2384846209040999,8.918684191396842,0.4177899764224145,0.0372613685804264,0.080078125,,
0.424,1173,,,,0.0,-0.0625,-1.09765625,0.0043942243736462,0.1008615228841155,22.20400047302246,0.107421875,444,0,2.38519536331296,0.2043509205446138,8.567470979013518,0.4935701909994358,0.0422864828749382,0.080078125,,
0.429,1173,,,,-0.09375,-0.015625,-0.98046875,,0.1008615228841155,22.20600128173828,0.1171875,444,0,2.602265775203705,,7.852907600491259,,0.0387591167071396,0.080078125,,
0.4349950000000535,1173,,,,0.0,-0.04296875,-1.01171875,0.0041547040509115,,22.20400047302246,0.09765625,444,0,2.1683594211936,0.1932162853789517,8.910713025269283,0.5220135698515145,0.046515131162432,0.080078125,,
0.4420000000000582,1173,,,,-0.0625,-0.0234375,-0.95703125,,,22.20400047302246,0.1025390625,444,0,2.27677739225328,,8.486419145189336,,,0.080078125,,
0.4479949999999953,1173,,,,-0.03125,-0.021484375,-1.029296875,0.0032855880334501,0.1026453512240647,22.20600128173828,0.107421875,444,0,2.385410293936729,0.1527984498847307,6.405541649296813,0.6717695847143684,0.0430304805361871,0.078125,,
0.4540000000000582,1173,,,,0.0,-0.04296875,-1.07421875,,,22.20400047302246,0.1171875,444,0,2.60203130543232,,5.872280390381763,,,0.078125,,
0.46,1173,,,,-0.125,0.0,-1.0390625,0.0033163201807298,0.1018931344542067,22.20400047302246,0.1123046875,444,0,2.49361333437264,0.1542212926239859,6.184651425229326,0.6606943355262689,0.0408616416385348,0.078125,,
0.465,1173,,,,-0.0625,-0.015625,-0.94140625,,,22.20400047302246,0.1171875,444,0,2.60203130543232,,5.926849589127377,,,0.080078125,,
0.4700000000000582,1173,,,,-0.0625,0.05078125,-1.0,0.0031817238038927,0.1018931344542067,22.20800018310547,0.1171875,444,0,2.602500021457672,0.1479578924891707,5.68522156654196,0.6886630563602035,0.0391520206009972,0.080078125,,
0.476,1173,,,,0.0,-0.0234375,-1.0234375,,,22.20800018310547,0.1171875,444,0,2.602500021457672,,5.685187047064592,,,0.078125,,
0.481,1173,,,,0.0,-0.0546875,-1.0703125,,0.1018931344542067,22.20600128173828,0.126953125,444,0,2.81912125647068,,5.248323572877724,,0.0361435799259549,0.078125,,
0.4879950000000535,1173,,,,-0.09375,0.015625,-1.03125,0.00362877731035,,22.20400047302246,0.1171875,444,0,2.60203130543232,0.168745202099903,6.485133432007904,0.6038283351836125,0.0391590732369292,0.078125,,
0.4940000000000582,1173,,,,0.0,-0.0234375,-0.95703125,,0.0989917269133254,22.20400047302246,0.126953125,444,0,2.81886724755168,,5.9862728093570325,,0.0351175554646301,0.078125,,
0.5,1173,,,,0.0,-0.04296875,-1.015625,0.0043748896556968,,22.200000762939453,0.126953125,444,0,2.818359471857548,0.2034406646559428,7.218407257391389,0.4865877089063754,0.0351238824932722,0.078125,,
0.505,1173,,,,0.0,-0.03125,-1.1015625,,0.0989917269133254,22.20800018310547,0.1318359375,444,0,2.927812524139881,,6.948554012944368,,0.0338108147626039,0.078125,,
0.5110000000000582,1173,,,,-0.125,-0.0078125,-1.00390625,0.0043748896556968,,22.20800018310547,0.1171875,444,0,2.602500021457672,0.2032072052829348,7.808153836983162,0.4871467366302031,0.0380371666079294,0.078125,,
0.5169950000000536,1173,,,,0.0,0.03125,-1.125,,,22.20400047302246,0.146484375,443,0,3.2525391317904,,6.244160621910214,,,0.080078125,,
0.5219950000000535,1173,,,,-0.0625,0.02734375,-1.0859375,,0.0989917269133254,22.20800018310547,0.126953125,443,0,2.8193750232458115,,7.201765440458065,,0.0351112307150118,0.080078125,,
0.5280000000000582,1173,,,,-0.0625,-0.0390625,-0.94140625,0.0053348078239577,,22.20800018310547,0.1171875,443,0,2.602500021457672,0.2475593116892616,9.512365404346957,0.3998707470861796,0.0380371666079294,0.080078125,,
0.534,1173,,,,0.0,-0.0078125,-1.01171875,,0.0957894326645009,22.20199966430664,0.1123046875,443,0,2.493388634175062,,9.92791516408798,,0.0384173695795292,0.080078125,,
0.539,1173,,,,0.0,-0.03125,-1.07421875,0.0059780221537636,,22.20800018310547,0.1171875,443,0,2.602500021457672,0.2773787968211703,10.658166936952,0.3453379773878595,0.0368066981266916,0.080078125,,
0.5450000000000582,1173,,,,0.0,-0.02734375,-1.11328125,,0.0958968922030521,22.20199966430664,0.1171875,443,0,2.6017968356609344,,10.660844551365644,,0.0368579478953403,0.080078125,,
0.5509950000000535,1173,,,,-0.125,-0.0234375,-1.00390625,0.005624275119333,,22.200000762939453,0.13671875,443,0,3.0351563543081284,0.2609576302146037,8.597831536559825,0.3674806983960937,0.0315953713774696,0.080078125,,
0.5570000000000582,1173,,,,-0.0625,0.0390625,-1.04296875,,0.0958968922030521,22.20400047302246,0.1318359375,443,0,2.92728521861136,,8.919550704493746,,0.0327596681024965,0.080078125,,
0.5639949999999954,1173,,,,-0.03125,-0.015625,-1.013671875,0.0049063554004522,,22.200000762939453,0.126953125,443,0,2.818359471857548,0.2278386251104461,8.084086766982935,0.4208983097425449,0.0340257845603519,0.080078125,,
0.5689950000000535,1173,,,,0.0,-0.02734375,-1.05859375,,0.0998943870371551,22.20600128173828,0.13671875,443,0,3.035976737737656,,7.5054970642532,,0.03290354164953,0.080078125,,
0.5749950000000535,1173,,,,-0.0625,-0.0234375,-1.0078125,0.0049063554004522,,22.20800018310547,0.126953125,444,0,2.8193750232458115,0.2278766183907688,8.0825224211721,0.438370499538718,0.035431393913021,0.078125,,
0.5810000000000582,1173,,,,-0.0625,0.046875,-1.125,,0.1011624095920588,22.200000762939453,0.126953125,444,0,2.818359471857548,,8.085683899026645,,0.0358940761823344,0.080078125,,
0.5880000000000583,1173,,,,-0.03125,-0.00390625,-1.037109375,0.0043762894366294,,22.20400047302246,0.1171875,444,0,2.60203130543232,0.2032672083650106,7.811866365352525,0.4976818956966224,0.0388782446163732,0.080078125,,
0.594,1173,,,,-0.0625,-0.0625,-0.94921875,,0.1090284478140034,22.20400047302246,0.107421875,444,0,2.38519536331296,,8.522085609908636,,0.0457104895854595,0.080078125,,
0.5999949999999954,1173,,,,0.0,-0.02734375,-1.01171875,0.0068522056711508,,22.20400047302246,0.126953125,444,0,2.81886724755168,0.3182701429225888,11.290710593023547,0.342565742462754,0.0386781065723119,0.078125,,
0.6100000000000582,1173,,,,-0.03125,-0.025390625,-1.095703125,,0.1090284478140034,22.20400047302246,0.1171875,444,0,2.60203130543232,,12.241173614091789,,0.0419012821200046,0.080078125,,
0.6170000000000582,1173,,,,-0.03125,0.0078125,-0.990234375,0.0045342576441005,0.1114570333852596,22.20533561706543,0.126953125,444,0,2.81903674826026,0.2108164442149514,7.478314865709172,0.5286923124062203,0.0395372757925359,0.080078125,,
0.6240000000000582,1173,,,,0.0,-0.0390625,-1.01953125,,,22.20199966430664,0.126953125,444,0,2.818613238632679,,7.480138881899181,,,0.078125,,
0.6309949999999953,1173,,,,-0.03125,-0.037109375,-1.05859375,0.0036776244965342,0.1048160339027981,22.20800018310547,0.1318359375,444,0,2.927812524139881,0.1710115488661211,5.840932349873055,0.6129178678152015,0.0358001180193702,0.078125,,
0.6399950000000536,1173,,,,-0.0625,0.04296875,-1.05859375,,,22.20600128173828,0.1220703125,444,0,2.7106935158371925,,6.30887671585328,,,0.078125,,
0.6469950000000535,1173,,,,0.0,-0.03125,-1.048828125,0.0045699391903831,0.1048160339027981,22.206666946411133,0.126953125,444,0,2.819205764681101,0.2125097080002343,7.537928258467246,0.4932293912082481,0.0371792776589525,0.080078125,,
0.6559950000000535,1173,,,,-0.0625,-0.01953125,-0.94140625,,,22.20400047302246,0.13671875,443,0,3.03570318967104,,6.991079892356779,,,0.080078125,,
0.6630000000000582,1173,,,,0.0,-0.021484375,-1.078125,0.0059590125136085,0.1048160339027981,22.206666946411133,0.1171875,443,0,2.602343782782554,0.2766218390610576,10.629719289635124,0.3789145291585691,0.0402775507971985,0.078125,,
0.6689949999999953,1173,,,,0.0,-0.046875,-1.0859375,,0.1003672090067802,22.20400047302246,0.126953125,443,0,2.81886724755168,,9.811437594037937,,0.0356055110768178,0.080078125,,
0.6759950000000535,1173,,,,-0.0625,-0.01953125,-1.025390625,0.0055566422063114,,22.20400047302246,0.126953125,443,0,2.81886724755168,0.2578777147756556,9.148274541826495,0.3892046627375155,0.0356055110768178,0.078125,,
0.6820000000000582,1173,,,,-0.0625,0.03125,-0.99609375,,0.1060625645499915,22.20400047302246,0.1220703125,443,0,2.710449276492,,9.513869176308924,,0.0391309903748736,0.078125,,
0.688,1173,,,,0.0,-0.01171875,-1.0390625,0.0050891972295323,,22.20400047302246,0.13671875,443,0,3.03570318967104,0.2361716929417933,7.779801851029639,0.4490909271507473,0.03493838426328,0.078125,,
0.6939950000000535,1173,,,,-0.0625,-0.015625,-1.04296875,,0.104622606733406,22.20400047302246,0.1171875,443,0,2.60203130543232,,9.076359469509452,,0.0402080507313586,0.078125,,
0.6999950000000535,1173,,,,0.0,-0.03515625,-1.0390625,0.004523979847783,,22.20800018310547,0.1171875,443,0,2.602500021457672,0.209988422889771,8.068719352868843,0.4982303561959961,0.0402008091722537,0.078125,,
0.7049950000000536,1173,,,,-0.125,0.05859375,-1.03515625,,0.104622606733406,22.20800018310547,0.126953125,443,0,2.8193750232458115,,7.4503334304266335,,0.0371084392359265,0.078125,,
0.712,1173,,,,-0.03125,0.009765625,-1.03515625,0.0044111211194436,,22.200000762939453,0.185546875,443,0,4.119140766561031,0.2048549003765276,4.973243498729857,0.510715665288492,0.0253991336209548,0.078125,,
0.7179949999999954,1173,,,,-0.0625,0.0234375,-0.98828125,,0.104622606733406,22.20600128173828,0.17578125,444,0,3.903398662805557,,5.248547292929248,,0.0268029519327162,0.078125,,
0.724,1173,,,,-0.0625,0.01953125,-1.0390625,0.0031480921187307,,22.20800018310547,0.146484375,444,0,3.25312502682209,0.1462169815580103,4.494662220248161,0.7155297942728899,0.0321606473378029,0.078125,,
0.7300000000000582,1173,,,,0.03125,-0.05859375,-1.109375,,0.0979386234355241,22.20400047302246,0.1513671875,444,0,3.3609571028500795,,4.3505412383480015,,0.0291400992153314,0.078125,,
0.7359950000000536,1173,,,,-0.0625,0.01171875,-0.9609375,0.0034397035908014,,22.20400047302246,0.1171875,444,0,2.60203130543232,0.1597658510145502,6.140043383836446,0.6130134995281604,0.037639294819803,0.078125,,
0.741,1173,,,,-0.0625,-0.00390625,-0.94140625,,0.1094797778759183,22.20600128173828,0.1220703125,444,0,2.7106935158371925,,5.893934611945628,,0.0403881063042664,0.078125,,
0.748,1173,,,,0.0625,-0.03515625,-1.04296875,0.0104511535805487,,22.20400047302246,0.126953125,444,0,2.81886724755168,0.4862829040644064,17.251004086367182,0.225135979408024,0.038838217007561,0.078125,,
0.7539949999999953,1173,,,,-0.0625,-0.017578125,-1.048828125,,,22.20400047302246,0.1171875,445,0,2.60203130543232,,18.706015642711225,,,0.078125,,
0.76,1173,,,,-0.0625,0.0234375,-0.9921875,0.0122195044871085,0.1094797778759183,22.20199966430664,0.126953125,445,0,2.818613238632679,0.5693042848202865,20.198027775405556,0.1923045035757601,0.0388417170455877,0.078125,,
0.7660000000000582,1173,,,,0.0,-0.046875,-1.0234375,,,22.20400047302246,0.126953125,445,0,2.81886724755168,,20.19985371606219,,,0.078125,,
0.7719950000000535,1173,,,,0.0,-0.0234375,-1.0234375,0.0122195044871085,0.1094797778759183,22.20400047302246,0.126953125,445,0,2.81886724755168,0.5694571381642535,20.20163023494115,0.1922528853160852,0.038838217007561,0.078125,,
0.777,1173,,,,0.0,-0.04296875,-1.09375,,,22.20800018310547,0.126953125,445,0,2.8193750232458115,,20.198757643663832,,,0.078125,,
0.7829950000000535,1173,,,,-0.0625,0.00390625,-1.05078125,0.00770036070022,0.0966491089729102,22.20400047302246,0.1171875,445,0,2.60203130543232,0.3588765564514581,13.792169052779013,0.2693101770942317,0.0371437149011749,0.078125,,
0.789,1173,,,,-0.125,0.03515625,-0.96875,,,22.20400047302246,0.126953125,445,0,2.81886724755168,,12.731376981948484,,,0.078125,,
0.7950000000000582,1173,,,,0.0,-0.013671875,-0.97265625,,0.0966491089729102,22.20400047302246,0.146484375,445,0,3.2525391317904,,11.04123226128666,,0.0297149719209399,0.078125,,
0.8000000000000582,1173,,,,,,,0.0065242753189278,,22.20600128173828,0.146484375,446,0,3.252832219004631,0.3045384836579664,9.362256124945649,0.3173625474587273,0.0297122945377382,,,
0.8090000000000582,1173,,,,-0.03125,-0.0234375,-1.056640625,,0.0966491089729102,22.20800018310547,0.1171875,446,0,2.602500021457672,,11.709991920537172,,0.0371370252357487,0.078125,,
0.815,1173,,,,-0.09375,0.001953125,-1.0078125,0.0063106156442227,0.1061270402731222,22.205331802368164,0.126953125,446,0,2.819036263972521,0.2948182896222844,10.458123344849536,0.3599744113877406,0.037646567952826,0.078125,,
0.8209949999999954,1173,,,,0.0,-0.0390625,-0.96484375,,,22.20800018310547,0.1171875,446,0,2.602500021457672,,11.32945910062181,,,0.078125,,
0.827,1173,,,,0.0,-0.02734375,-1.09375,,,22.20400047302246,0.1123046875,446,0,2.49361333437264,,11.824612501749296,,,0.078125,,
0.8330000000000582,1173,,,,-0.09375,-0.01171875,-1.037109375,0.0046595994828993,0.0977237043584218,22.20800018310547,0.1171875,446,0,2.602500021457672,0.2177222154459803,8.365887171982926,0.4488458109717716,0.0375499341220701,0.078125,,
0.8389950000000536,1173,,,,,,,,,22.20800018310547,0.126953125,446,0,2.8193750232458115,,7.7224427896562915,,,,,
0.8450000000000583,1173,,,,-0.03125,0.0,-0.970703125,0.0034929282612513,0.1061270402731222,22.21200180053711,0.09765625,446,0,2.169140800833702,0.1631941338569698,7.523445863645489,0.6503116120959131,0.0489258420810362,0.078125,,
0.851,1173,,,,0.0,-0.015625,-1.05078125,,,22.21000099182129,0.1171875,446,0,2.6027344912290573,,6.269123507450122,,,0.078125,,
0.856,1173,,,,0.0,-0.05859375,-1.1015625,0.0026927477057758,0.1076314738128384,22.200000762939453,0.13671875,446,0,3.0351563543081284,0.1257805049370412,4.144119453961811,0.8557087115106813,0.0354615911829601,0.078125,,
0.8620000000000582,1173,,,,-0.0625,-0.01953125,-1.0703125,,,22.20800018310547,0.1171875,446,0,2.602500021457672,,4.832864617725601,,,0.078125,,
0.8679950000000536,1173,,,,-0.0625,-0.029296875,-0.974609375,,0.1076314738128384,22.20600128173828,0.1318359375,446,0,2.927548997104168,,4.296179774959598,,0.0367650460912196,0.078125,,
0.873,1173,,,,,,,0.0033979755968249,,22.20400047302246,0.13671875,446,0,3.03570318967104,0.1587111491477006,5.22815108169054,0.6781595016533705,0.0354552033212778,,,
0.878,1173,,,,0.0,-0.0390625,-1.00390625,,0.1112636062158675,22.20199966430664,0.1171875,446,0,2.6017968356609344,,6.100030397625089,,0.0427641408010257,0.078125,,
0.8840000000000582,1173,,,,0.0,-0.056640625,-1.064453125,,,22.21200180053711,0.126953125,446,0,2.8198830410838127,,5.62824539468942,,,0.078125,,
0.8899950000000536,1173,,,,-0.0625,0.0078125,-1.05859375,0.0027963082866134,0.1174102918209937,22.20600128173828,0.126953125,446,0,2.81912125647068,0.1306075555116896,4.632917268525018,0.8989548220316034,0.0416478331861405,0.078125,,
0.895,1173,,,,-0.0625,0.01953125,-0.98046875,,,22.20400047302246,0.126953125,446,0,2.81886724755168,,4.631223800433819,,,0.078125,,
0.902,1173,,,,0.0,-0.03515625,-1.01171875,,,22.200000762939453,0.13671875,446,0,3.0351563543081284,,4.299995296616512,,,0.078125,,
0.9079950000000536,1173,,,,0.0,-0.044921875,-1.09765625,0.0041552636501919,0.1174102918209937,22.20400047302246,0.1220703125,446,0,2.710449276492,0.1939089506528139,7.154125787728473,0.6054918631951757,0.0433176495274436,0.078125,,
0.914,1173,,,,,,,,,22.20600128173828,0.1171875,446,0,2.602265775203705,,7.451100119108317,,,,,
0.9200000000000582,1173,,,,-0.09375,0.04296875,-1.046875,0.0054777435836953,0.1110701790464754,22.20400047302246,0.1171875,446,0,2.60203130543232,0.2556010385900084,9.823134643168371,0.434545100674005,0.042685950324499,0.078125,,
0.9259950000000536,1173,,,,0.0,-0.0546875,-0.96875,,,22.20199966430664,0.1123046875,446,0,2.493388634175062,,10.251006860430262,,,0.078125,,
0.931,1173,,,,0.0,-0.0625,-1.0078125,0.0065659007472302,0.104343211933173,22.20800018310547,0.146484375,446,0,3.25312502682209,0.3063701703961968,9.417718897065678,0.3405788879453791,0.0320747622894481,0.078125,,
0.9369950000000536,1173,,,,0.0,-0.01953125,-1.08203125,,,22.21200180053711,0.146484375,446,0,3.253711201250553,,9.415987149185604,,,0.078125,,
0.943,1173,,,,-0.09375,0.015625,-1.072265625,,0.104343211933173,22.20400047302246,0.13671875,445,0,3.03570318967104,,10.087007235567649,,0.0343720072134193,0.078125,,
0.9490000000000582,1173,,,,-0.0625,0.0234375,-1.03125,0.0054918731791812,,22.20400047302246,0.1171875,445,0,2.60203130543232,0.2560585302428766,9.84071673958332,0.4074975039269397,0.0401006750823225,0.078125,,
0.9540000000000582,1173,,,,0.0,-0.02734375,-1.01171875,,0.104343211933173,22.20600128173828,0.146484375,445,0,3.252832219004631,,7.8710125047938675,,0.032077649539853,0.078125,,
0.9610000000000584,1173,,,,-0.0625,-0.0078125,-1.078125,0.0047222579405285,,22.20400047302246,0.13671875,445,0,3.03570318967104,0.2201354266062048,7.251546440877823,0.4739955469313451,0.0343720072134193,0.078125,,
0.967,1173,,,,0.0,-0.05078125,-1.109375,,0.1050954287030311,22.20400047302246,0.1171875,445,0,2.60203130543232,,8.459892758935274,,0.0403897633681889,0.078125,,
0.972,1173,,,,-0.0625,0.00390625,-0.98828125,0.0041327943666119,,22.20600128173828,0.1318359375,445,0,2.927548997104168,0.1926486767910113,6.58054491937019,0.5455289413539057,0.0358987770339584,0.078125,,
0.976,1173,,,,0.0,-0.0390625,-0.94140625,,,22.20800018310547,0.15625,0,0,3.470000028610229,,5.551835020248373,,,0.078125,,
0.981,1173,,,,-0.0625,0.0,-1.0,,0.1064494188887757,22.20800018310547,0.15625,445,0,3.470000028610229,,5.551779302366502,,0.03067706570925,0.078125,,
0.989,1173,,,,0.03125,-0.041015625,-1.033203125,0.0037485876581017,,22.20800018310547,0.126953125,445,0,2.8193750232458115,0.1748513080139168,6.201775449248995,0.6087996715489433,0.0377563885652308,0.078125,,
0.9940000000000582,1173,,,,0.0,-0.02734375,-1.015625,,0.1082117553210147,22.200000762939453,0.224609375,446,0,4.986328296363354,,3.507424610322993,,0.0217016908814319,0.078125,,
0.9990000000000582,1173,,,,-0.1875,0.05078125,-0.98046875,0.0039489826809406,,22.20400047302246,0.2294921875,446,0,5.095644639804959,0.1842673046884762,3.616172588823408,0.5872542364689077,0.0212361267258928,0.078125,,
1.0090000000000583,1173,,,,0.0625,-0.02734375,-0.98046875,,0.1082117553210147,22.20400047302246,0.20263671875,446,0,4.499345798976719,,4.095793574089232,,0.0240505531594449,0.078125,,
1.0149950000000536,1173,,,,-0.03125,-0.009765625,-1.06640625,0.0083027784687742,0.1139071108642259,22.202667236328125,0.1399739533662796,446,0,3.107795108344817,0.3874676507443416,12.46760604339529,0.2939783763764682,0.0366520658193879,0.078125,,
1.0210000000000583,1173,,,,-0.0625,0.041015625,-1.0234375,,,22.20400047302246,0.126953125,446,0,2.81886724755168,,13.7456426536781,,,0.080078125,,
1.027,1173,,,,0.0,-0.02734375,-1.1015625,,,22.200000762939453,0.1171875,446,0,2.601562589406967,,14.89388437620118,,,0.080078125,,
1.0329950000000536,1173,,,,-0.0625,-0.01953125,-1.1015625,0.0194203265733547,0.1110916709541856,22.20400047302246,0.1123046875,446,0,2.49361333437264,0.9063096290014366,36.345235105564285,0.1225758475903929,0.0445504799893664,0.080078125,,
1.0380000000000582,1173,,,,-0.125,0.01171875,-0.94921875,,,22.200000762939453,0.1171875,447,0,2.601562589406967,,34.96359360637846,,,0.080078125,,
1.043000000000058,1173,,,,0.0,-0.03125,-1.02734375,0.022656692696814,0.1110916709541856,22.20400047302246,0.126953125,448,0,2.81886724755168,1.0635398584053937,37.72933469389624,0.104454638043138,0.0394100399905934,0.080078125,,
1.0480000000000582,1173,,,,0.0,-0.078125,-1.07421875,,,22.20400047302246,0.1171875,449,0,2.60203130543232,,40.912521236174456,,,0.080078125,,
1.056,1173,,,,0.0,0.015625,-1.125,0.0173125795954947,0.1095872374144695,22.20400047302246,0.126953125,449,0,2.81886724755168,0.8139321096398213,28.87443920414344,0.1346392851646603,0.0388763385397631,0.080078125,,
1.0619950000000535,1173,,,,-0.03125,-0.01171875,-0.974609375,,,22.20800018310547,0.1220703125,449,0,2.710937522351742,,30.034077687341764,,,0.080078125,,
1.067000000000058,1173,,,,0.0,-0.00390625,-1.0703125,0.0087690114735428,0.1095872374144695,22.20400047302246,0.1171875,449,0,2.60203130543232,0.4124449661521843,15.850884087793782,0.2657014787617359,0.0421160334180767,0.080078125,,
1.0749950000000537,1173,,,,-0.0625,-0.0390625,-1.09375,,,22.20400047302246,0.13671875,449,0,3.03570318967104,,13.587381970990334,,,0.080078125,,
1.081000000000058,1173,,,,-0.0625,-0.0390625,-1.00390625,0.0066706174478655,0.1095872374144695,22.20400047302246,0.1171875,449,0,2.60203130543232,0.3137777007869168,12.05895179400171,0.349251196435049,0.0421160334180767,0.080078125,,
1.087,1173,,,,0.0,0.00390625,-1.05078125,,,22.20400047302246,0.1318359375,450,0,2.92728521861136,,10.726823694412332,,,0.080078125,,
1.094,1173,,,,-0.03125,-0.037109375,-1.0859375,0.005225903163346,0.1116289686469414,22.20400047302246,0.107421875,450,0,2.38519536331296,0.2460687611561935,10.316503416911392,0.4536494926151326,0.0468007654064413,0.080078125,,
1.0999949999999954,1173,,,,-0.125,0.05859375,-0.99609375,,,22.20400047302246,0.126953125,450,0,2.81886724755168,,8.730572875629864,,,0.080078125,,
