Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,Thrust (N)
37.506505,1000,,,,-0.048828125,0.00390625,-1.029296875,0.002518744,20.15302168,22.19999886,0.075683594,758,0,1.680175695,0.200011112,11.90417837,0,11.99459184,0.205078125,,0.19763363
37.540785,1000,,,,-0.0234375,-0.0390625,-1.005859375,-0.001400958,17.4801249,22.20199966,0.068359375,757,0,1.517714821,0.111051433,7.317015754,0,11.51739751,0.201171875,,0.171421467
37.563645,1000,,,,-0.04296875,0.001953125,-1.044921875,-0.019832773,22.9525046,22.19999886,0.075683594,755,0,1.680175695,1.56789602,93.31738488,14.63904768,13.66077647,0.197265625,,0.225087179
37.603925,1000,,,,-0.048828125,-0.021484375,-1.025390625,0.003036434,22.87795912,22.19999886,0.076729909,754,0,1.703403883,0.239599714,14.06593682,95.48408359,13.43073087,0.193359375,,0.224356138
37.62841,1000,,,,-0.046875,0.0078125,-1.029296875,-0.016571295,14.95745399,22.20114326,0.079520091,751,0,1.765436942,1.303202378,73.81755457,11.47746063,8.472380768,0.189453125,,0.146682516
37.65892,1000,,,,-0.01171875,0,-1.072265625,-0.003964151,22.51367451,22.20249939,0.084228516,749,0,1.870083567,0.31085357,16.62244272,72.42533688,12.03886014,0.185546875,,0.220783726
37.682575,1000,,,,-0.05078125,-0.021484375,-1.02734375,0.003595084,17.56649025,22.19955444,0.072699651,747,0,1.613899863,0.281250048,17.42673476,62.45862123,10.88449826,0.18359375,,0.172268422
37.70831,1000,,,,-0.048828125,0,-1.025390625,-0.016475149,18.22198109,22.20228577,0.086495534,746,0,1.920398554,1.286333076,66.98261012,14.1658342,9.488645494,0.181640625,,0.178696591
37.73197,1000,,,,-0.0234375,-0.017578125,-1.0546875,-0.014301621,24.78610736,22.20133209,0.086805552,744,0,1.927198893,1.11463,57.8367912,22.23707182,12.8612088,0.177734375,,0.24306868
37.754515,1000,,,,-0.0625,0.02734375,-1.056640625,0.000455522,20.8472662,22.20343018,0.086495534,742,0,1.92049754,0.035409015,1.843741758,0,10.85513819,0.17578125,,0.204441843
37.776605,1000,,,,-0.0625,-0.041015625,-0.998046875,-0.015058159,11.42458534,22.20349884,0.090332031,741,0,2.005687151,1.168381173,58.25341066,9.778132002,5.69609539,0.173828125,,0.11203691
37.799655,1000,,,,-0.0234375,-0.005859375,-1.04296875,-0.016812757,22.08406227,22.20114136,0.082310267,739,0,1.827381868,1.301554504,71.22509674,16.96745101,12.08508339,0.171875,,0.216570669
37.82345,1000,,,,-0.046875,0.001953125,-1.056640625,-0.007663769,22.59561087,22.20000076,0.080915175,738,0,1.796316955,0.59213012,32.96356573,38.15987415,12.5788552,0.16796875,,0.221587247
37.845435,1000,,,,-0.0234375,-0.025390625,-1.0234375,-0.008016495,16.72498173,22.20050049,0.079345703,737,0,1.761514321,0.61838633,35.1053819,27.04616989,9.494661231,0.166015625,,0.164016042
37.87039,1000,,,,-0.0625,-0.005859375,-1.03515625,-0.015796066,8.399583675,22.20114136,0.079520091,736,0,1.76543679,1.216909507,68.92965605,6.902389721,4.757793494,0.1640625,,0.082371777
37.89586,1000,,,,-0.037109375,0.009765625,-1.06640625,-0.015841952,25.67597493,22.20349884,0.070800781,734,0,1.572025064,1.216990676,77.41547534,21.09792247,16.33305697,0.162109375,,0.2517953
37.926985,1000,,,,-0.037109375,-0.0078125,-1.025390625,0.010947354,19.86292269,22.20100021,0.083007813,732,0,1.842856463,0.839273077,45.54196673,23.66681743,10.77833412,0.16015625,,0.194788731
37.954445,1000,,,,-0.05078125,-0.017578125,-1.0234375,-0.019118317,11.99813982,22.20217896,0.084339492,730,0,1.872520495,1.462406541,78.09829291,8.204380579,6.407481176,0.158203125,,0.117661558
37.987805,1000,,,,-0.03125,-0.009765625,-1.056640625,-0.00395869,20.72657617,22.20444489,0.080295138,729,0,1.782908968,0.302019118,16.93968248,68.62670251,11.6251455,0.15625,,0.203258278
38.012525,1000,,,,-0.04296875,-0.03125,-1.00390625,0.000366349,20.2257402,22.20072746,0.071910508,727,0,1.596465589,0.027886527,1.746766531,0,12.66907369,0.15234375,,0.198346755
38.037175,1000,,,,-0.0625,0.0234375,-1.017578125,-0.007411237,19.14764045,22.19999886,0.079345703,725,0,1.761474519,0.562514521,31.93429794,34.03937097,10.87023414,0.150390625,,0.187774208
38.060895,1000,,,,-0.048828125,-0.005859375,-1.0234375,-0.006622337,27.68563013,22.20099831,0.075683594,723,0,1.680251337,0.501676051,29.85720293,55.18627023,16.47707669,0.1484375,,0.271503285
38.086915,1000,,,,-0.048828125,-0.015625,-1.01953125,-0.008611493,15.78382089,22.20171547,0.073939733,722,0,1.641588919,0.651194895,39.66857276,24.23824422,9.614965545,0.146484375,,0.154786407
38.11041,1000,,,,-0.037109375,-0.044921875,-0.994140625,-0.008790518,12.97583985,22.20133209,0.080295138,721,0,1.782659025,0.663453776,37.2170879,19.55801641,7.278924159,0.14453125,,0.12724952
38.13261,1000,,,,-0.037109375,-0.017578125,-1.025390625,-0.010968701,22.32765684,22.20342827,0.080915175,719,0,1.796594292,0.826294682,45.99228028,27.02142143,12.42776788,0.142578125,,0.218959516
38.15705,1000,,,,-0.046875,-0.00390625,-1.056640625,0.001667131,21.75963859,22.20285606,0.078125,717,0,1.73459813,0.125213749,7.218602781,0,12.54448406,0.142578125,,0.21338916
38.180245,1000,,,,-0.015625,-0.017578125,-1.033203125,8.48E-05,14.08973138,22.19866562,0.077039927,716,0,1.710183584,0.006360502,0.371919277,0,8.238724492,0.140625,,0.138173064
38.2065,1000,,,,-0.0625,0,-1.021484375,-0.023973129,14.88805722,22.20057297,0.078125,715,0,1.734419763,1.79494112,103.4894296,8.294454374,8.583883521,0.138671875,,0.146001966
38.230215,1000,,,,-0.048828125,0.029296875,-1.052734375,-0.003681885,19.32701464,22.20088768,0.082465276,713,0,1.830802333,0.2750685,15.02447833,70.26255153,10.55658183,0.13671875,,0.189533268
38.259085,1000,,,,-0.037109375,-0.013671875,-1.029296875,0.00396701,16.3994508,22.20049858,0.076904297,712,0,1.707313734,0.295663671,17.31747747,55.46657368,9.605411403,0.134765625,,0.160823674
38.283365,1000,,,,-0.041015625,-0.00390625,-1.041015625,-0.013972718,20.0530095,22.19955444,0.069444448,711,0,1.541635799,1.039729004,67.44323172,19.28676552,13.00761796,0.1328125,,0.196652846
38.31074,1000,,,,-0.048828125,-0.017578125,-1.03515625,-0.015153427,27.36009921,22.20171547,0.076729909,709,0,1.703535598,1.124414295,66.00474306,24.33275647,16.06077339,0.130859375,,0.268310917
38.33338,1000,,,,-0.03125,-0.0078125,-1.01953125,0.00903212,15.6066612,22.20088768,0.080295138,707,0,1.782623341,0.668914398,37.52415796,23.33132796,8.754884356,0.130859375,,0.153049064
38.35709,1000,,,,-0.03125,-0.0390625,-0.99609375,-0.010205489,19.83745599,22.20057106,0.078125,706,0,1.734419614,0.75444677,43.49851467,26.29404323,11.43751825,0.12890625,,0.194538988
38.38287,1000,,,,-0.048828125,0,-1.03515625,-0.022812134,18.90847488,22.20049858,0.069580078,705,0,1.544712426,1.68377498,109.0024882,11.22981105,12.24077347,0.126953125,,0.185428795
38.406355,1000,,,,-0.037109375,0,-1.044921875,0.001640429,21.15951015,22.19911003,0.080295138,703,0,1.782480605,0.120745965,6.774040896,0,11.8708221,0.125,,0.20750391
38.430525,1000,,,,-0.0234375,-0.0078125,-1.044921875,-0.001356024,14.54370308,22.20114326,0.066964284,701,0,1.486683654,0.099594177,6.699083322,0,9.782648142,0.125,,0.142625006
38.456895,1000,,,,-0.048828125,-0.005859375,-1.021484375,-0.020874046,10.87428306,22.20299911,0.065917969,700,0,1.463576602,1.530193511,104.5516517,7.106475738,7.429937759,0.123046875,,0.106640288
38.48073,1000,,,,-0.037109375,-0.015625,-1.03515625,-0.012936588,23.23560024,22.19999886,0.089111328,699,0,1.978271382,0.946641324,47.85194453,24.54530522,11.74540584,0.123046875,,0.227863399
38.510615,1000,,,,-0.037109375,-0.03125,-1.03125,0.008834351,17.71486148,22.1989994,0.076904297,698,0,1.707198441,0.645282792,37.7977613,27.45286519,10.37656845,0.12109375,,0.173723446
38.537315,1000,,,,-0.01953125,-0.046875,-1.021484375,-0.010773433,8.680077286,22.20039749,0.08203125,695,0,1.821126357,0.784456662,43.07535606,11.06508199,4.766323465,0.12109375,,0.08512248
38.573785,1000,,,,-0.041015625,-0.0234375,-1.013671875,-0.008584164,21.54815422,22.20133209,0.075954862,695,0,1.686299114,0.624433683,37.02982927,34.50831499,12.77837012,0.12109375,,0.211315207
38.597505,1000,,,,-0.017578125,-0.03125,-1.01953125,-0.007349264,13.78227628,22.20066643,0.081380211,692,0,1.806694914,0.532441821,29.47048874,25.88503707,7.628446935,0.119140625,,0.13515796
38.624305,1000,,,,-0.03125,-0.04296875,-0.998046875,-0.008254947,8.547954913,22.20149803,0.083007813,690,0,1.842897786,0.596683487,32.37745966,14.32577756,4.638322851,0.119140625,,0.083826802
38.651095,1000,,,,-0.041015625,-0.00390625,-1.07421875,-0.008783753,21.17168988,22.20100021,0.073242188,689,0,1.62604982,0.63393245,38.98604101,33.39739099,13.02032054,0.119140625,,0.207623353
38.673755,1000,,,,-0.048828125,-0.01171875,-1.021484375,-0.007823269,16.98186328,22.19955444,0.087890625,687,0,1.951132715,0.562857716,28.84774118,30.17079238,8.703592097,0.119140625,,0.16653519
38.69659,1000,,,,-0.0234375,-0.0078125,-1.01171875,-0.005936877,8.536882432,22.20114136,0.073939733,686,0,1.641546469,0.426423077,25.9769117,20.01974776,5.200512196,0.119140625,,0.083718218
38.725115,1000,,,,-0.0625,-0.005859375,-1.0078125,-0.008913736,17.92745311,22.20099831,0.079345703,685,0,1.761553821,0.63980221,36.32033278,28.02030508,10.17706805,0.119140625,,0.175808258
38.753535,1000,,,,-0.03125,-0.0078125,-1.0546875,-0.009523607,16.44152623,22.2017765,0.072699651,683,0,1.614061406,0.681487761,42.2219228,24.12593032,10.18643167,0.119140625,,0.161236293
38.776325,1000,,,,-0.0625,0.001953125,-1.017578125,-0.004019702,10.98279337,22.2017765,0.075954862,682,0,1.686332869,0.286912915,17.01401425,38.27918788,6.51282648,0.119140625,,0.107704411
38.803965,1000,,,,-0.03125,-0.025390625,-1.03515625,-0.021549592,7.905751046,22.19949913,0.080566406,680,0,1.788533865,1.534487866,85.79585186,5.152045332,4.420241181,0.119140625,,0.077528933
38.83345,1000,,,,-0.041015625,0.021484375,-1.056640625,-0.011587835,22.0685608,22.2017746,0.075954862,679,0,1.686332724,0.82378629,48.85075635,26.78918192,13.08671799,0.12109375,,0.216418652
38.86197,1000,,,,-0.03125,-0.0390625,-1.0078125,0.007740378,16.47917266,22.20000076,0.079210073,677,0,1.758463676,0.548923886,31.21610609,30.02087005,9.371346644,0.12109375,,0.161605479
38.887365,1000,,,,-0.009765625,-0.03125,-1.0390625,-0.009772945,7.028063202,22.20039749,0.077148438,676,0,1.712725978,0.691355107,40.36577453,10.16563432,4.10343703,0.12109375,,0.068921756
38.910765,1000,,,,-0.037109375,-0.00390625,-1.021484375,-0.009368439,24.37163673,22.20171547,0.078125,674,0,1.734509021,0.661583211,38.1423909,36.83835432,14.0510291,0.123046875,,0.239004111
38.93721,1000,,,,-0.048828125,-0.044921875,-1.001953125,0.000206561,16.94643134,22.20100021,0.076904297,672,0,1.707352311,0.014544721,0.851887483,0,9.925562069,0.123046875,,0.166187721
38.96346,1000,,,,0,0.001953125,-1.07421875,-0.004112685,9.874438072,22.20222092,0.073784724,671,0,1.63818474,0.288904573,17.63565279,34.17889158,6.027670648,0.125,,0.096835158
39.00158,1000,,,,-0.048828125,-0.017578125,-1.029296875,-0.014967024,15.86575725,22.20133209,0.079210073,670,0,1.75856913,1.049894029,59.70160686,15.11177016,9.021969608,0.126953125,,0.155589928
39.027645,1000,,,,-0.0546875,0.001953125,-1.033203125,-0.004056799,19.15760569,22.1989994,0.083007813,668,0,1.84269038,0.283838702,15.40349397,67.4946918,10.39654078,0.12890625,,0.187871934
39.05661,1000,,,,-0.041015625,0.005859375,-1.03125,-0.011941592,11.98928184,22.2017765,0.080295138,666,0,1.78269471,0.833172173,46.73667168,14.3899211,6.725370179,0.12890625,,0.117574691
39.07999,1000,,,,-0.037109375,-0.029296875,-1,-0.021010199,13.84613681,22.2017746,0.073784724,665,0,1.638151808,1.462331433,89.26715008,9.468535311,8.452291626,0.12890625,,0.135784218
39.106335,1000,,,,-0.048828125,0.017578125,-1.05859375,0.001494348,24.89979405,22.20199966,0.083007813,663,0,1.842939425,0.103797679,5.632180695,0,13.5109129,0.12890625,,0.244183565
39.131375,1000,,,,-0.0625,-0.001953125,-1,-0.001476002,13.47853046,22.20099831,0.074462891,662,0,1.653150509,0.102309357,6.188750323,0,8.153238553,0.126953125,,0.132179231
39.157745,1000,,,,-0.01171875,-0.03515625,-1.05078125,-0.013701817,12.77468056,22.20088768,0.079210073,660,0,1.758533928,0.947178842,53.86184631,13.48708395,7.264392431,0.126953125,,0.125276821
39.18179,1000,,,,-0.0234375,-0.009765625,-1.03515625,-0.013235018,13.80738313,22.19999886,0.076904297,659,0,1.707275303,0.913176157,53.48734066,15.12017481,8.08737941,0.126953125,,0.135404174
39.205835,1000,,,,-0.0625,-0.02734375,-0.990234375,0.001159536,13.35230418,22.20228577,0.079520091,658,0,1.765527794,0.079848274,4.52262913,0,7.562783339,0.125,,0.130941374
39.22989,1000,,,,0,0.00390625,-1.076171875,-0.003058669,13.84502956,22.19999886,0.069580078,656,0,1.544677655,0.2102356,13.61032181,65.85482945,8.963054215,0.125,,0.135773359
39.258355,1000,,,,-0.048828125,-0.02734375,-0.994140625,-0.019426832,17.63181788,22.20249939,0.079345703,655,0,1.761672925,1.332517828,75.63934309,13.23195646,10.00856494,0.123046875,,0.172909067
39.28387,1000,,,,-0.041015625,-0.013671875,-1.01953125,-0.013806318,20.15745067,22.20044518,0.078125,654,0,1.734409779,0.944943676,54.48214647,21.33190705,11.62208084,0.123046875,,0.197677064
39.311185,1000,,,,-0.0234375,-0.01953125,-1.01953125,0.006714863,12.93930066,22.2017765,0.074869789,652,0,1.662242326,0.45852982,27.58501648,28.21910398,7.784244485,0.12109375,,0.126891193
39.335515,1000,,,,-0.048828125,-0.0390625,-1.001953125,-0.00910603,7.66547822,22.20088768,0.086805552,650,0,1.927160315,0.620229639,32.18360373,12.35909692,3.977602776,0.119140625,,0.075172662
39.359865,1000,,,,-0.037109375,-0.017578125,-1.01953125,-0.00670237,28.82720287,22.20057106,0.07114955,649,0,1.579560649,0.455660668,28.84730438,63.26462842,18.25013993,0.1171875,,0.282698289
39.38321,1000,,,,-0.037109375,-0.01171875,-1.03125,-0.005254255,22.26011471,22.20050049,0.069580078,648,0,1.544712558,0.356284442,23.06477282,62.4784921,14.41052226,0.1171875,,0.218297154
39.40849,1000,,,,-0.0234375,-0.03515625,-1.0390625,-0.008064353,11.40576212,22.20100021,0.079345703,646,0,1.761553972,0.545895832,30.98944685,20.89366039,6.474829781,0.115234375,,0.111852317
39.435775,1000,,,,-0.01171875,-0.02734375,-1.017578125,-0.013471853,9.193480524,22.19999886,0.085449219,645,0,1.896972558,0.910529033,47.99906193,10.09685599,4.84639616,0.115234375,,0.090157246
39.46086,1000,,,,-0.05078125,-0.03515625,-1.005859375,-0.012728998,14.5027349,22.20000076,0.073784724,644,0,1.638020926,0.858213967,52.39334574,16.89874024,8.853815399,0.11328125,,0.142223245
39.48432,1000,,,,-0.0234375,-0.015625,-1.029296875,-0.000174794,10.21657772,22.20099831,0.072021484,642,0,1.598948853,0.011760535,0.735516619,0,6.389558804,0.11328125,,0.100190402
39.50957,1000,,,,-0.03125,-0.03515625,-1.005859375,-0.001718125,10.86874682,22.20199966,0.072021484,641,0,1.599020972,0.115358886,7.214344765,94.21681514,6.797125871,0.11328125,,0.106585996
39.53243,1000,,,,-0.037109375,-0.01953125,-1.03125,-0.01775573,16.92428638,22.20199966,0.076904297,640,0,1.707429173,1.18969079,69.6773142,14.22578583,9.912145489,0.11328125,,0.165970553
39.56185,1000,,,,-0.037109375,0.001953125,-1.03515625,-0.01573057,18.05700113,22.19999886,0.072544642,639,0,1.610490965,1.051907442,65.31594805,17.16596006,11.21210955,0.115234375,,0.17707869
39.588035,1000,,,,-0.041015625,-0.0078125,-1.048828125,-0.000490618,11.20202848,22.20159721,0.081054688,637,0,1.799543524,0.032733291,1.818977466,0,6.224927782,0.115234375,,0.109854373
39.619305,1000,,,,-0.041015625,-0.03125,-1.0234375,-0.010793646,12.28491707,22.20355415,0.077039927,636,0,1.710560197,0.71862272,42.01095768,17.09508581,7.181809265,0.1171875,,0.120473882
39.642465,1000,,,,-0.037109375,-0.009765625,-1.04296875,-0.012352717,16.53785681,22.20119858,0.075195313,634,0,1.669426065,0.820341459,49.13913087,20.15972329,9.906312809,0.119140625,,0.162180973
39.67015,1000,,,,-0.0234375,-0.017578125,-1.03515625,-9.44E-06,20.35786257,22.20171547,0.076729909,633,0,1.703535598,0.000625981,0.036745965,0,11.95035935,0.119140625,,0.199642433
39.69583,1000,,,,-0.01953125,-0.005859375,-1.0390625,-0.00071476,7.058346436,22.20133209,0.080295138,631,0,1.782659025,0.047248045,2.650425264,0,3.959448405,0.119140625,,0.069218733
39.724495,1000,,,,-0.07421875,-0.00390625,-1.025390625,-0.016992963,16.16692872,22.20199966,0.083007813,630,0,1.842939425,1.121337721,60.8450666,14.41753757,8.772360336,0.12109375,,0.158543412
39.754435,1000,,,,-0.01953125,-0.005859375,-1.060546875,-0.012696513,15.40182032,22.20199776,0.078125,629,0,1.734531075,0.835800109,48.18594036,18.42763616,8.87952977,0.123046875,,0.151040261
39.778905,1000,,,,-0.048828125,-0.03125,-1.02734375,-0.003202346,11.90623824,22.20359993,0.071289063,627,0,1.582873823,0.210217492,13.28074854,56.63771418,7.521912399,0.123046875,,0.116760311
39.805885,1000,,,,-0.0625,-0.015625,-0.994140625,-0.010971789,15.46271896,22.20249939,0.074462891,626,0,1.653262284,0.718918655,43.48485185,21.50830119,9.352852909,0.123046875,,0.151637473
39.829835,1000,,,,-0.041015625,-0.021484375,-1.005859375,-0.016375964,8.660894214,22.20100021,0.079345703,624,0,1.761553972,1.070714656,60.78239287,8.088891065,4.916621546,0.125,,0.084934358
39.856405,1000,,,,-0.0234375,-0.009765625,-1.037109375,-0.003168181,18.30945368,22.20299911,0.078125,623,0,1.734609306,0.206621809,11.91172032,88.61336448,10.55537614,0.125,,0.179554404
39.87925,1000,,,,-0.037109375,-0.01171875,-1.04296875,-0.001213715,10.01616582,22.20221901,0.072699651,622,0,1.614093576,0.079016877,4.895433459,0,6.205443086,0.126953125,,0.098225033
39.90601,1000,,,,-0.048828125,-0.02734375,-1.01953125,-0.013795265,-0.797218593,22.20228577,0.078125,620,0,1.734553576,0.896229273,51.66916061,0.889525278,0.459610244,0.126953125,,-0.007818044
39.929355,1000,,,,-0.0625,-0.01953125,-0.99609375,-0.013141124,22.40701885,22.20044518,0.074869789,619,0,1.66214265,0.852137226,51.26739429,26.29508271,13.48080374,0.126953125,,0.219737791
39.957505,1000,,,,-0.01171875,-0.02734375,-1.03125,-2.03E-05,21.64005581,22.20114136,0.082310267,618,0,1.827381868,0.001310894,0.071736174,0,11.84210929,0.126953125,,0.212216453
39.98097,1000,,,,-0.03125,-0.03125,-1.025390625,0.000625879,9.518651593,22.20044327,0.073784724,617,0,1.638053576,0.040413897,2.467190168,0,5.810952541,0.125,,0.093346085
40.009565,1000,,,,-0.078125,0.04296875,-1.05859375,-0.015179512,15.7793919,22.19949913,0.073242188,615,0,1.625939878,0.977389107,60.11225389,16.14443191,9.704781902,0.125,,0.154742974
40.034265,1000,,,,-0.05078125,-0.021484375,-1.021484375,-0.011156141,12.70124233,22.20133209,0.078125,614,0,1.73447907,0.717300854,41.3554056,17.70699457,7.322799424,0.126953125,,0.124556638
40.0604,1000,,,,-0.037109375,-0.01171875,-1.041015625,-0.000521062,12.76656997,22.20149803,0.079345703,613,0,1.761593472,0.033430721,1.897754597,0,7.24717148,0.126953125,,0.125197283
40.083145,1000,,,,-0.0234375,-0.017578125,-1.037109375,-0.00408782,13.98565007,22.20099831,0.079345703,611,0,1.761553821,0.26154956,14.84766216,53.47227524,7.939382777,0.125,,0.137152375
40.107905,1000,,,,-0.0625,0.0078125,-1.021484375,-0.015034658,10.91968023,22.19999886,0.079345703,610,0,1.761474519,0.959961116,54.49758747,11.37512764,6.199170134,0.125,,0.107085482
40.130775,1000,,,,-0.048828125,-0.0078125,-1.03515625,-0.013827995,13.66454813,22.20049858,0.072021484,609,0,1.598912862,0.881732633,55.14575898,15.49738279,8.546149362,0.126953125,,0.134003441
40.15843,1000,,,,-0.0625,0.005859375,-1.037109375,0.003334808,11.36036495,22.20399857,0.086495534,608,0,1.920546704,0.212305866,11.05444951,53.50942571,5.915172449,0.12890625,,0.111407123
40.180865,1000,,,,-0.0234375,-0.02734375,-1.029296875,-0.004917536,9.905441017,22.19866753,0.083550349,606,0,1.854706416,0.312188193,16.83221613,31.72907,5.340705639,0.12890625,,0.097139193
40.208305,1000,,,,-0.0625,-0.005859375,-1.017578125,-0.016666695,9.548907146,22.19885635,0.073939733,605,0,1.641377516,1.056011503,64.33690558,9.042427208,5.817617855,0.12890625,,0.09364279
40.23905,1000,,,,-0.048828125,-0.017578125,-1.009765625,-0.012334979,14.22703014,22.20119858,0.08203125,604,0,1.821192071,0.780373988,42.84962584,18.23104095,7.811932836,0.130859375,,0.139519505
40.261855,1000,,,,-0.05078125,-0.001953125,-1.025390625,0.001126814,8.900059791,22.20088768,0.077039927,603,0,1.710354772,0.07110776,4.157485961,0,5.203633737,0.130859375,,0.087279771
40.305445,1000,,,,-0.037109375,0.00390625,-1.04296875,-0.007539165,7.762916048,22.1989994,0.079345703,601,0,1.761395216,0.474779669,26.95474951,16.35056546,4.407253963,0.130859375,,0.076128201
40.330405,1000,,,,-0.0625,0.0078125,-1.02734375,-0.010343405,13.74593086,22.19973564,0.078125,600,0,1.734354347,0.649389914,37.44274723,21.16745358,7.925676138,0.1328125,,0.134801533
40.355845,1000,,,,-0.037109375,-0.01953125,-1.029296875,0.00372336,12.43218106,22.20114136,0.082310267,598,0,1.827381868,0.233019635,12.75155671,53.35250416,6.803274824,0.134765625,,0.121918048
40.379325,1000,,,,-0.0234375,-0.044921875,-1.0078125,-0.00500496,7.931577607,22.20044327,0.069444448,596,0,1.541697523,0.312594323,20.27598269,25.37338982,5.144704127,0.1328125,,0.077782206
40.411995,1000,,,,-0.048828125,0,-1.041015625,-0.01659295,11.01047457,22.20171547,0.072544642,595,0,1.610615496,1.034477668,64.22871698,10.64351112,6.836190633,0.1328125,,0.10797587
40.434685,1000,,,,-0.01953125,0.04296875,-1.091796875,-0.010565704,14.06537192,22.19963646,0.072798297,594,0,1.616095724,0.656983425,40.65250684,21.40902098,8.703303719,0.134765625,,0.13793418
40.46137,1000,,,,-0.048828125,-0.05859375,-0.99609375,-0.000794123,10.45463605,22.20285606,0.079520091,592,0,1.765573144,0.049248441,2.78937415,0,5.921383707,0.138671875,,0.102524957
40.485585,1000,,,,-0.01953125,-0.01171875,-1.04296875,-0.004996294,9.604269548,22.20088959,0.075954862,591,0,1.686265504,0.30927022,18.34054125,31.05462123,5.695585617,0.140625,,0.09418571
40.509135,1000,,,,-0.09375,-0.0390625,-0.958984375,-0.008305366,11.61835374,22.20228577,0.08510045,590,0,1.889424501,0.513025108,27.15245346,22.64675462,6.149149508,0.140625,,0.113937129
40.533005,1000,,,,-0.01171875,-0.01171875,-1.03125,-0.006976111,13.38552162,22.20100021,0.081787109,589,0,1.815755633,0.430314203,23.69890502,31.10639049,7.371873937,0.140625,,0.131267126
40.56168,1000,,,,-0.03125,0.115234375,-1.203125,-0.001123877,10.21989946,22.20199776,0.078125,588,0,1.734531075,0.069178353,3.988302872,0,5.892024427,0.14453125,,0.100222977
40.58448,1000,,,,-0.04296875,0.009765625,-1.0546875,-0.004046057,7.872533605,22.20222282,0.079210073,586,0,1.758639685,0.248237164,14.11529414,31.713759,4.476490364,0.14453125,,0.077203182
40.610115,1000,,,,0.046875,-0.166015625,-0.935546875,-0.013102911,10.89642802,22.19999886,0.076729909,585,0,1.703403883,0.803086839,47.14600263,13.56818153,6.396855219,0.146484375,,0.106857456
40.63388,1000,,,,-0.13671875,0.0625,-1.0390625,-0.012992883,13.78855991,22.20222092,0.070529513,584,0,1.56591183,0.794842993,50.75911542,17.34752653,8.805451014,0.1484375,,0.135219581
40.660365,1000,,,,0.01171875,-0.09375,-1.048828125,-0.000330534,10.68937263,22.20057106,0.082310267,583,0,1.827334927,0.020179337,1.104304241,0,5.849706299,0.150390625,,0.104826936
40.68478,1000,,,,0.037109375,-0.0859375,-0.9609375,-0.001586701,7.45620834,22.19733429,0.083550349,581,0,1.854595024,0.09655692,5.206361454,77.220859,4.020397037,0.1484375,,0.073120426
40.714835,1000,,,,-0.111328125,0.068359375,-0.99609375,-0.012728761,9.685098656,22.20050049,0.080566406,580,0,1.788614541,0.773368955,43.23843607,12.52325762,5.414860738,0.1484375,,0.094978373
40.739255,1000,,,,-0.14453125,0.087890625,-1.0625,-0.011804348,14.21595766,22.19955444,0.072699651,579,0,1.613899863,0.716026109,44.36620421,19.85396549,8.808450873,0.1484375,,0.139410921
40.772845,1000,,,,-0.111328125,0.16015625,-1.1953125,0.003468409,11.75675975,22.20050049,0.072021484,577,0,1.598912999,0.20972106,13.11647728,56.05903256,7.352970272,0.15234375,,0.115294428
40.79517,1000,,,,-0.115234375,0.076171875,-1.044921875,-0.006816016,7.659194588,22.20036316,0.066583805,576,0,1.478184647,0.411274294,27.82293099,18.62308123,5.181487039,0.154296875,,0.075111041
40.82396,1000,,,,-0.046875,-0.04296875,-0.92578125,-0.013796179,13.57707554,22.20100021,0.073242188,575,0,1.62604982,0.830829193,51.09494079,16.34159663,8.349729121,0.154296875,,0.133145628
40.84953,1000,,,,0.03125,-0.107421875,-0.943359375,-0.009531537,14.25028235,22.2017765,0.081380211,574,0,1.806785252,0.572811683,31.70336274,24.87777883,7.887092464,0.154296875,,0.139747531
40.88178,1000,,,,-0.09375,0.021484375,-1.08984375,-0.003261638,10.74141329,22.1989994,0.081787109,573,0,1.815591992,0.195572385,10.77182463,54.92295482,5.916204377,0.15234375,,0.105337281
40.910435,1000,,,,0.03125,-0.0859375,-0.978515625,-0.009479153,8.036406316,22.20036125,0.077237219,571,0,1.714694155,0.567062474,33.07076494,14.1719946,4.686787023,0.15234375,,0.078810224
40.93713,1000,,,,-0.09375,0.044921875,-1.056640625,-0.012311014,11.76008149,22.20044518,0.077039927,570,0,1.710320681,0.734514176,42.94599161,16.0106937,6.875951173,0.15234375,,0.115327003
40.96072,1000,,,,-0.037109375,-0.017578125,-1.078125,-0.007214093,14.37318688,22.19822121,0.087890625,569,0,1.951015536,0.429612328,22.01993374,33.45617883,7.367028411,0.150390625,,0.140952813
40.9973,1000,,,,0.01171875,-0.03125,-1.009765625,-0.007189196,8.18145581,22.20228577,0.07114955,567,0,1.57968265,0.426880159,27.02315934,19.16569704,5.17917685,0.150390625,,0.080232674
41.028755,1000,,,,-0.04296875,-0.005859375,-1.056640625,-0.007711934,10.20514538,22.20066643,0.077311195,565,0,1.716360061,0.456686773,26.60786531,22.34604981,5.945806835,0.1484375,,0.100078289
