Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,Thrust (N)
60.077095,1369,,,,0.046875,-0.03125,-1.021484375,0.046187402,209.1813008,22.19257164,0.631975472,1812,0,14.02516094,8.764869752,62.49389787,23.8658767,14.91471661,0.2578125,,2.051367803
60.101305,1369,,,,0,-0.029296875,-1.044921875,0.041984928,206.7508913,22.19155693,0.617947042,1810,0,13.71320696,7.958164075,58.03284452,25.97972213,15.07677175,0.255859375,,2.027533629
60.12641,1369,,,,0.0234375,0.01171875,-1.05859375,0.040756956,211.2677436,22.19250107,0.682373047,1810,0,15.14356457,7.723597549,51.00250679,27.35354119,13.9509917,0.2578125,,2.071828818
60.15071,1369,,,,-0.125,0.05078125,-1.046875,0.044886323,212.619306,22.19143105,0.669642866,1808,0,14.86033348,8.49629281,57.17430785,25.02495038,14.30784217,0.255859375,,2.085083117
60.17695,1369,,,,-0.125,0,-1.03515625,0.046255865,209.3119561,22.19150162,0.672607422,1809,0,14.92616869,8.761428767,58.69844398,23.8901624,14.02315359,0.251953125,,2.052649094
60.19909,1369,,,,0,-0.05078125,-0.978515625,0.042306486,206.8970481,22.19150162,0.674438477,1809,0,14.96680254,8.013729838,53.54336583,25.81782169,13.82373072,0.25,,2.028966937
60.224335,1369,,,,0,0.001953125,-1.056640625,0.041452305,210.3505547,22.19143105,0.701729894,1806,0,15.57239055,7.841468688,50.35494495,26.82540263,13.50791672,0.25,,2.062834268
60.2481,1369,,,,-0.0234375,-0.021484375,-1.037109375,0.045764263,211.2330314,22.19300079,0.671386719,1812,0,14.90008598,8.682925133,58.27432904,24.32740444,14.17663171,0.24609375,,2.071488408
60.27392,1369,,,,0.037109375,-0.03515625,-1.041015625,0.046720224,207.5602897,22.18950272,0.675048828,1810,0,14.97899781,8.853926476,59.10893767,23.44273924,13.85675413,0.24609375,,2.035471115
60.296825,1369,,,,-0.048828125,-0.05859375,-0.982421875,0.041683708,206.3035631,22.19250107,0.657958984,1810,0,14.60175546,7.898945388,54.09586134,26.11786169,14.12868224,0.2421875,,2.023146837
60.32552,1364,,,,-0.125,0.060546875,-1.10546875,0.041912139,210.1556791,22.19200134,0.676269531,1810,0,15.00777435,7.942142678,52.92018986,26.46082897,14.00312093,0.240234375,,2.06092319
60.348605,1364,,,,-0.05078125,-0.017578125,-1.00390625,0.04557539,210.1656443,22.19155693,0.661892354,1807,0,14.68842187,8.623348088,58.70847233,24.37169904,14.30825219,0.23828125,,2.061020916
60.37435,1364,,,,-0.048828125,-0.001953125,-1.02734375,0.044386336,206.81179,22.19143105,0.671037972,1810,0,14.89129288,8.410867607,56.48178216,24.58863932,13.8881017,0.234375,,2.02813084
60.39972,1364,,,,0.048828125,-0.046875,-1.03125,0.039646629,207.9644352,22.19200134,0.601196289,1805,0,13.34174885,7.494228291,56.1712589,27.74994664,15.58749437,0.232421875,,2.039434428
60.423405,1364,,,,-0.0859375,0.03125,-1.037109375,0.03826941,209.5931971,22.19377899,0.610351563,1800,0,13.54600769,7.212496672,53.24444545,29.05972877,15.47269143,0.23046875,,2.055407126
60.447435,1364,,,,-0.0625,0.009765625,-1.025390625,0.04028023,206.352282,22.19200134,0.613839269,1798,0,13.62232187,7.583392048,55.66886554,27.21107925,15.14809912,0.23046875,,2.023624607
60.47226,1364,,,,-0.099609375,-0.03125,-0.984375,0.038682655,201.8048143,22.19449997,0.615234375,1790,0,13.65481932,7.252820319,53.11546166,27.82432288,14.77901755,0.23046875,,1.979029182
60.497945,1364,,,,0.0234375,-0.068359375,-1.025390625,0.036297673,200.0099652,22.19300079,0.588989258,1787,0,13.07143907,6.791925817,51.9600465,29.44819638,15.30129653,0.23046875,,1.961427726
60.521605,1354,,,,-0.0859375,0.03125,-1.04296875,0.035659989,203.1224395,22.19300079,0.628662109,1781,0,13.95189869,6.649874669,47.66286522,30.54530342,14.5587668,0.228515625,,1.991950671
60.549175,1354,,,,0.048828125,-0.06640625,-1.0234375,0.039701802,202.964103,22.19350052,0.659790039,1782,0,14.64305057,7.408411258,50.59335977,27.39644115,13.86078003,0.228515625,,1.990397921
60.57275,1354,,,,-0.099609375,0.044921875,-1.04296875,0.04256934,200.303386,22.19244576,0.609809041,1779,0,13.53315406,7.931336956,58.60671443,25.25468116,14.80093887,0.228515625,,1.9643052
60.597315,1354,,,,-0.01171875,-0.05078125,-1.0078125,0.038396879,197.6426689,22.19485855,0.520368278,1774,0,11.54950033,7.13143373,61.74668626,27.71429651,17.11265971,0.232421875,,1.938212479
60.624315,1354,,,,-0.07421875,0.04296875,-1.0546875,0.032370178,199.0012623,22.19400024,0.548095703,1762,0,12.16443617,5.973797598,49.10870932,33.31235432,16.35926725,0.23046875,,1.951535729
60.651685,1354,,,,-0.01171875,-0.044921875,-1.0078125,0.031422839,201.0618509,22.19289017,0.555555582,1757,0,12.32938401,5.780701815,46.88556872,34.78156413,16.30753415,0.23046875,,1.9717432
60.67496,1354,,,,-0.11328125,0.013671875,-0.9921875,0.033928007,196.3250437,22.19289017,0.557725668,1748,0,12.37754449,6.212293742,50.19003362,31.60266592,15.86138865,0.2265625,,1.92529099
60.69766,1354,,,,0.1875,-0.01171875,-1.1015625,0.033528561,193.603428,22.19599915,0.559430778,1742,0,12.41712507,6.117017171,49.26274912,31.64997296,15.59164677,0.224609375,,1.898601058
60.724075,1354,,,,0.01171875,-0.056640625,-1.05078125,0.032167352,188.2698142,22.19428635,0.580357134,1733,0,12.88061242,5.836637443,45.31335352,32.25655457,14.61652661,0.224609375,,1.846296173
60.74711,1354,,,,0.01171875,-0.04296875,-1.015625,0.031803775,189.116859,22.19377899,0.588107646,1732,0,13.05233111,5.767923573,44.19075432,32.78768461,14.48912515,0.220703125,,1.854602845
60.775605,1354,,,,0.0234375,-0.10546875,-0.99609375,0.034204811,192.1573621,22.19485664,0.595703125,1727,0,13.22154546,6.18601305,46.78736739,31.06320025,14.53365362,0.21875,,1.884419995
60.802045,1354,,,,0.17578125,-0.05078125,-1.080078125,0.038526361,191.6694532,22.19280052,0.584472656,1723,0,12.97108507,6.952732894,53.60178316,27.56749845,14.77667074,0.220703125,,1.879635244
60.82715,1354,,,,0.0234375,0.021484375,-1.095703125,0.038850298,189.4202449,22.19449997,0.581054688,1721,0,12.89621824,7.000246624,54.2813908,27.05908164,14.68804585,0.220703125,,1.857578045
60.851185,1354,,,,-0.1875,0.013671875,-0.974609375,0.037243993,182.9561308,22.19300079,0.594482422,1720,0,13.19334886,6.706886692,50.83536229,27.27884624,13.86730032,0.22265625,,1.79418674
60.877495,1354,,,,0.125,-0.068359375,-1.05078125,0.035166527,182.126802,22.19150162,0.614624023,1716,0,13.63943001,6.318874659,46.32799651,28.82266414,13.35296284,0.22265625,,1.786053803
60.901865,1354,,,,-0.166015625,-0.005859375,-1.0390625,0.034516118,183.2528733,22.19449997,0.562744141,1714,0,12.48982481,6.195344902,49.60313691,29.57912372,14.67217323,0.224609375,,1.79709679
60.92554,1354,,,,0.07421875,0.029296875,-1.076171875,0.034896064,184.5959652,22.19300079,0.608520508,1713,0,13.50489611,6.258144829,46.33982206,29.49691486,13.66881786,0.224609375,,1.810268022
60.94845,1354,,,,-0.203125,-0.07421875,-0.94921875,0.037213997,185.9390571,22.19143105,0.705915153,1715,0,15.66526744,6.682770447,42.65979162,27.82364867,11.86951054,0.2265625,,1.823439254
60.97475,1354,,,,-0.125,-0.015625,-0.99609375,0.044963491,188.3816463,22.19371414,0.591517866,1717,0,13.12797842,8.085142521,61.58711008,23.29973105,14.34963101,0.2265625,,1.847392871
60.997375,1354,,,,0.111328125,0,-1.09765625,0.045470122,187.7327989,22.19200134,0.616319418,1716,0,13.67736135,8.169715539,59.73166409,22.97911084,13.7258053,0.228515625,,1.841029852
61.02355,1354,,,,-0.26171875,0.0703125,-1,0.037022654,185.3422504,22.19143105,0.640345991,1716,0,14.2101939,6.652792687,46.81704371,27.85931549,13.04290791,0.228515625,,1.81758658
61.04632,1354,,,,0.1875,-0.1015625,-1.044921875,0.037646663,182.9517018,22.19200134,0.593261719,1717,0,13.16566486,6.768678554,51.41159696,27.02916092,13.89612327,0.23046875,,1.794143307
61.0695,1354,,,,-0.0625,-0.017578125,-1.015625,0.038059456,182.9018757,22.19400024,0.616455078,1714,0,13.68160415,6.829948291,49.92066876,26.77939391,13.36845253,0.228515625,,1.793654679
61.095505,1354,,,,-0.236328125,0.04296875,-1.01953125,0.035997089,184.2892575,22.19314384,0.619419634,1717,0,13.74686905,6.472099117,47.08053227,28.47441829,13.40590769,0.228515625,,1.807260247
61.12617,1349,,,,0.037109375,0.001953125,-1.033203125,0.038018033,187.11274,22.19466591,0.559895813,1714,0,12.42670052,6.822367808,54.90087892,27.42636358,15.05731466,0.228515625,,1.834949152
61.148695,1349,,,,0.0078125,-0.04296875,-1.0234375,0.039656542,188.1834489,22.19244576,0.636393249,1713,0,14.12312266,7.114132528,50.37223495,26.45205837,13.32449299,0.232421875,,1.845449219
61.173845,1349,,,,-0.203125,0.12109375,-1.046875,0.041701117,184.8008061,22.19485664,0.560128331,1715,0,12.43196801,7.489847039,60.24667238,24.6735087,14.86496795,0.232421875,,1.812276825
61.200365,1349,,,,0.01171875,-0.060546875,-1.0078125,0.039102109,182.9572381,22.19200134,0.532226563,1711,0,11.81117259,7.006300065,59.31925904,26.11324613,15.49018412,0.234375,,1.794197599
61.22398,1349,,,,-0.03125,-0.013671875,-1.033203125,0.031825099,181.1136701,22.19333458,0.569661438,1705,0,12.6426869,5.681308184,44.93750599,31.87886737,14.32556794,0.236328125,,1.776118373
61.247555,1349,,,,-0.09375,0.017578125,-1.083984375,0.029881631,178.6256837,22.19400024,0.561523438,1699,0,12.46245131,5.317159487,42.6654384,33.59419332,14.33310986,0.23828125,,1.751719561
61.278395,1349,,,,-0.037109375,0.0078125,-1.0078125,0.031023426,179.2490644,22.19428635,0.565011144,1698,0,12.54001911,5.516513092,43.99126543,32.49318209,14.29416198,0.240234375,,1.757832837
61.302845,1349,,,,-0.08203125,0,-1.00390625,0.033585959,181.1158846,22.19345474,0.572620749,1694,0,12.70843269,5.958989151,46.89003985,30.39372618,14.25163032,0.2421875,,1.77614009
61.32615,1344,,,,0.07421875,-0.078125,-1.046875,0.035935229,182.2353124,22.19350052,0.540771484,1691,0,12.00161222,6.363971515,53.02597183,28.63546952,15.184236,0.24609375,,1.787117926
61.350875,1339,,,,0.0625,-0.080078125,-1.03515625,0.037005507,181.4746329,22.19085884,0.560825884,1687,0,12.44520803,6.537047648,52.52662415,27.76094695,14.58188826,0.248046875,,1.779658209
61.37358,1339,,,,-0.01171875,-0.041015625,-1.015625,0.03720214,178.9877538,22.19485664,0.555245519,1686,0,12.32359469,6.568403947,53.29941558,27.24980913,14.52398901,0.25,,1.755270256
61.39649,1339,,,,-0.015625,0.013671875,-1.048828125,0.035638548,178.9877538,22.19499969,0.501708984,1683,0,11.13543076,6.280129687,56.39772565,28.50064613,16.07371621,0.251953125,,1.755270256
61.41927,1339,,,,-0.125,0.037109375,-1.041015625,0.032404561,174.3616715,22.19200134,0.496651798,1678,0,11.02169738,5.694101086,51.66265132,30.62145699,15.81985655,0.251953125,,1.709903886
61.446695,1329,,,,0.015625,-0.087890625,-1.001953125,0.027983969,172.3254423,22.19250107,0.509033203,1670,0,11.2967199,4.89378064,43.32036805,35.21315216,15.25446712,0.255859375,,1.689935299
61.473335,1329,,,,0.05078125,-0.01953125,-1.060546875,0.025721973,168.5220453,22.19200134,0.513916016,1663,0,11.40482491,4.480061346,39.28215805,37.61601288,14.77638163,0.2578125,,1.652636716
61.49609,1329,,,,-0.07421875,0.009765625,-1.03125,0.026350648,168.1201143,22.19289017,0.467664927,1660,0,10.37883637,4.580107949,44.12930109,36.70658337,16.19835869,0.259765625,,1.648695119
61.518635,1329,,,,-0.0625,0.01171875,-1.0234375,0.026546248,167.9462763,22.19371414,0.434570313,1648,0,9.64472929,4.581421719,47.50181764,36.65811327,17.41327012,0.263671875,,1.646990351
61.548935,1329,,,,-0.01171875,-0.04296875,-1.02734375,0.022518467,165.7207078,22.19543076,0.421316952,1641,0,9.351311223,3.868686126,41.37052049,42.83643137,17.72165462,0.26171875,,1.625164979
61.572145,1329,,,,-0.048828125,0.005859375,-1.033203125,0.020435027,164.9135239,22.19280052,0.430664063,1627,0,9.557641631,3.482460305,36.43639759,47.3554641,17.25462518,0.2578125,,1.617249209
61.599235,1329,,,,-0.07421875,-0.01171875,-1.015625,0.023303964,164.1063401,22.19428635,0.44712612,1620,0,9.923645148,3.953068656,39.83484493,41.51365796,16.53690128,0.255859375,,1.60933344
61.629,1329,,,,-0.009765625,-0.029296875,-1,0.024184819,160.8842483,22.19333458,0.445963532,1609,0,9.89741787,4.073901164,41.16125253,39.49144612,16.25517386,0.2578125,,1.577735513
61.65751,1329,,,,-0.05078125,0.01171875,-1.0390625,0.025256431,159.5215858,22.19418144,0.480291188,1601,0,10.65966977,4.234044789,39.72022475,37.67593253,14.96496508,0.2578125,,1.564372359
61.681635,1329,,,,-0.05078125,-0.013671875,-1.04296875,0.02706917,157.6234028,22.19550133,0.46875,1594,0,10.40414125,4.519635491,43.44073561,34.87524671,15.15006371,0.25390625,,1.545757543
61.705985,1329,,,,-0.0234375,0.0078125,-1.037109375,0.02804443,156.4065372,22.19300079,0.462646484,1588,0,10.26751379,4.665101076,45.4355472,33.52693428,15.23314605,0.251953125,,1.533824168
61.730345,1329,,,,-0.037109375,-0.0234375,-1.015625,0.028360634,155.2572137,22.19300079,0.454101563,1585,0,10.07787634,4.706853543,46.70481543,32.98535047,15.40574706,0.251953125,,1.522553155
61.75634,1329,,,,-0.015625,0.001953125,-1.048828125,0.028540385,154.0182032,22.19350052,0.483398438,1580,0,10.72830347,4.721611944,44.01079775,32.61983513,14.35624967,0.25390625,,1.510402612
61.77965,1329,,,,-0.09375,-0.0078125,-1.013671875,0.028173069,152.7791926,22.19300079,0.501708984,1577,0,11.13442789,4.653069764,41.78993129,32.83406446,13.72133298,0.251953125,,1.498252069
61.803115,1329,,,,-0.0625,-0.0234375,-0.974609375,0.028905589,150.9079434,22.19150162,0.478515625,1575,0,10.61898027,4.766273286,44.88447258,31.66162205,14.21115207,0.248046875,,1.479901383
61.826975,1329,,,,0.01171875,-0.052734375,-1.03125,0.028129372,150.2247714,22.19600105,0.492466509,1571,0,10.93078716,4.626472048,42.32514988,32.47069685,13.74327111,0.24609375,,1.473201754
61.85067,1329,,,,-0.01171875,-0.0234375,-1.03125,0.0278821,149.5415993,22.19257164,0.492466509,1570,0,10.92909829,4.585090772,41.95305643,32.61475219,13.68288539,0.24609375,,1.466502125
61.87442,1329,,,,-0.03125,-0.01953125,-1.041015625,0.028746508,149.000155,22.19350052,0.495605469,1568,0,10.99922023,4.719414452,42.90680934,31.57174614,13.54642892,0.2421875,,1.46119237
61.896805,1329,,,,-0.103515625,0.0078125,-1.0234375,0.028417503,148.4587107,22.19257164,0.48828125,1566,0,10.83621662,4.65976632,43.00178266,31.85969006,13.70023468,0.240234375,,1.455882615
61.925435,1329,,,,-0.03125,-0.033203125,-1.029296875,0.028070894,148.57165,22.19542885,0.491071433,1565,0,10.89954105,4.600825863,42.21118892,32.29238716,13.63100055,0.234375,,1.456990172
61.9493,1329,,,,-0.05078125,0.025390625,-1.080078125,0.027618206,147.4865469,22.19280052,0.4921875,1563,0,10.92301901,4.520603027,41.38602179,32.62541437,13.5023611,0.23046875,,1.446348946
61.973945,1329,,,,0.037109375,-0.001953125,-1.02734375,0.027061349,146.9439954,22.19542885,0.5078125,1564,0,11.27111621,4.430790071,39.31101399,33.16428741,13.03721767,0.228515625,,1.441028332
62.00192,1329,,,,-0.03125,0.025390625,-1.052734375,0.026648722,146.312864,22.19499969,0.504150391,1560,0,11.18961777,4.354760177,38.91786357,33.59837467,13.07576962,0.2265625,,1.434839048
62.02477,1329,,,,0.009765625,-0.0390625,-1.03125,0.027716645,147.3315322,22.19280052,0.487304688,1561,0,10.81465572,4.53091036,41.89602033,32.51698235,13.62332154,0.2265625,,1.44482877
62.04853,1329,,,,-0.01171875,-0.009765625,-1.041015625,0.028684612,146.7314038,22.19466591,0.491536468,1558,0,10.9094877,4.680016224,42.89858841,31.35275536,13.44988948,0.224609375,,1.438943521
62.077175,1319,,,,0.015625,-0.013671875,-1.041015625,0.029678874,146.7314038,22.19400024,0.491943359,1560,0,10.91819104,4.847102491,44.3947397,30.27198291,13.43916801,0.220703125,,1.438943521
62.100475,1319,,,,-0.072265625,0.0078125,-1.021484375,0.030513736,148.2881945,22.19240189,0.485351563,1557,0,10.77111693,4.975540664,46.19335855,29.80343334,13.76720682,0.21875,,1.454210423
62.12326,1319,,,,-0.01171875,-0.068359375,-1.00390625,0.032299591,149.0699116,22.19314575,0.491071433,1558,0,10.89841988,5.269722096,48.35308377,28.28800246,13.67812153,0.21484375,,1.461876449
62.152445,1319,,,,-0.15625,0.03125,-1.033203125,0.032470939,149.0699116,22.19542885,0.422712058,1554,0,9.382275403,5.285319463,56.3330241,28.20452248,15.88846045,0.212890625,,1.461876449
62.177775,1319,,,,0.009765625,-0.001953125,-1.046875,0.028371483,149.3555816,22.19479942,0.428222656,1550,0,9.504315964,4.604796501,48.44953091,32.43478438,15.71450089,0.2109375,,1.464677915
62.20188,1319,,,,-0.125,-0.017578125,-1.0078125,0.025603132,149.5836747,22.19499969,0.44128418,1544,0,9.794302233,4.138738628,42.256595,36.14233421,15.27251979,0.208984375,,1.466914744
62.224925,1319,,,,-0.046875,-0.021484375,-1.037109375,0.026305542,146.9395664,22.19599915,0.444335938,1536,0,9.862480089,4.231176342,42.90174787,34.72782851,14.89884543,0.205078125,,1.440984899
62.248765,1319,,,,-0.0625,-0.021484375,-1.0390625,0.026326381,144.8922648,22.19533348,0.458984375,1534,0,10.18731127,4.229884322,41.52110612,34.25442725,14.22281709,0.203125,,1.420907728
62.272885,1319,,,,0.0625,-0.044921875,-1.0390625,0.025773979,142.8449631,22.19499969,0.47668457,1527,0,10.58001389,4.121094318,38.95169099,34.66190097,13.50139656,0.201171875,,1.400830558
62.295625,1319,,,,-0.0234375,0.021484375,-1.08203125,0.026557757,140.6459685,22.19449997,0.439453125,1528,0,9.753442369,4.250279039,43.57722,33.09099643,14.42013632,0.19921875,,1.379265787
62.319055,1319,,,,0.015625,-0.048828125,-1.005859375,0.025693163,140.6459685,22.19499969,0.444335938,1524,0,9.862035997,4.100272143,41.57632506,34.30161794,14.26135217,0.197265625,,1.379265787
62.346405,1319,,,,-0.111328125,0.04296875,-1.046875,0.022257432,137.5035986,22.19428635,0.456194192,1520,0,10.12490453,3.541870737,34.98176922,38.82230854,13.58073038,0.1953125,,1.348449665
62.368325,1319,,,,0.0234375,-0.0546875,-1.037109375,0.023242512,137.0562703,22.19555473,0.451388896,1517,0,10.01882694,3.691633221,36.84696067,37.12618837,13.67987203,0.1953125,,1.344062874
62.39268,1314,,,,-0.07421875,-0.041015625,-0.99609375,0.024421283,137.2588967,22.19542885,0.440848202,1514,0,9.78481489,3.871870421,39.57019591,35.4502816,14.02774588,0.1953125,,1.34604996
62.417475,1314,,,,-0.07421875,0.03125,-1.03125,0.02597537,137.9088513,22.19499969,0.455322266,1511,0,10.10587755,4.111281547,40.68208355,33.54400563,13.64640039,0.197265625,,1.352423837
62.445315,1314,,,,-0.048828125,-0.0078125,-1.03125,0.02768767,137.3131519,22.19449997,0.433349609,1510,0,9.617977892,4.376838827,45.50685057,31.37267725,14.27671736,0.19921875,,1.346582021
62.468615,1314,,,,-0.0625,-0.0078125,-1.0546875,0.027975148,138.0173616,22.19377899,0.45301649,1506,0,10.05414785,4.412435346,43.88671632,31.2791805,13.72740521,0.19921875,,1.35348796
62.49709,1314,,,,0.0234375,-0.046875,-1.033203125,0.027367821,136.6986292,22.19314384,0.516183019,1503,0,11.45572398,4.308859363,37.61315626,31.7250153,11.93277958,0.19921875,,1.340555612
62.523055,1314,,,,-0.041015625,-0.0390625,-1.013671875,0.030597971,134.675687,22.1942215,0.416666657,1507,0,9.24759207,4.829135856,52.22046798,27.88815454,14.56332481,0.197265625,,1.320717326
62.546925,1314,,,,-0.048828125,-0.0078125,-1.04296875,0.027220299,134.8417743,22.19450188,0.431518555,1503,0,9.577339372,4.283543249,44.72581667,31.47902716,14.07925197,0.1953125,,1.322346085
62.57639,1314,,,,-0.0859375,0.001953125,-1.052734375,0.020151511,133.6813783,22.19449997,0.437011719,1499,0,9.699256578,3.163440868,32.61529213,42.25821942,13.78264171,0.193359375,,1.310966489
62.59888,1314,,,,-0.103515625,0.0078125,-1.00390625,0.022394534,132.131231,22.19400024,0.425292969,1495,0,9.438952252,3.504893468,37.13223008,37.69907196,13.99850614,0.19140625,,1.295764737
62.624535,1314,,,,-0.046875,0.0078125,-1.05859375,0.024420324,131.854419,22.19542885,0.440848202,1493,0,9.78481489,3.816852561,39.00791792,34.54532679,13.47541272,0.189453125,,1.293050138
62.648925,1314,,,,-0.009765625,-0.03125,-1.0234375,0.02548078,133.1144673,22.19449997,0.444335938,1488,0,9.861813951,3.971569022,40.27219579,33.516846,13.49796984,0.1875,,1.305406991
62.677025,1314,,,,-0.07421875,0.0078125,-1.025390625,0.027066448,133.4333547,22.19499969,0.435791016,1486,0,9.672381459,4.211742845,43.54401099,31.68126822,13.79529491,0.185546875,,1.308534208
62.707355,1314,,,,-0.01171875,-0.0078125,-1.064453125,0.026377226,131.8817404,22.1935997,0.430175781,1482,0,9.54714909,4.094821605,42.89051701,32.20695627,13.81373006,0.185546875,,1.293318069
62.73381,1314,,,,-0.103515625,0,-0.98046875,0.024707101,129.9134132,22.19511032,0.44921875,1481,0,9.970459715,3.83154632,38.42898352,33.90626195,13.02983182,0.18359375,,1.274015374
62.75709,1314,,,,-0.048828125,-0.017578125,-0.98828125,0.023411703,128.8803508,22.19555664,0.434027791,1480,0,9.633488419,3.629010758,37.67078549,35.51390706,13.37836775,0.181640625,,1.263884492
62.782805,1314,,,,-0.09375,0.03125,-1.04296875,0.023807237,128.2381469,22.19550133,0.444335938,1477,0,9.862258891,3.682873121,37.3430992,34.82013708,13.00291833,0.1796875,,1.257586623
62.80578,1304,,,,-0.015625,-0.017578125,-1.025390625,0.025710852,130.2821268,22.19600105,0.44921875,1475,0,9.970859848,3.97119554,39.82801484,32.80677708,13.06628804,0.181640625,,1.277631219
62.829345,1304,,,,0.048828125,-0.056640625,-1.05859375,0.027615895,130.8423943,22.19449997,0.462646484,1475,0,10.26820738,4.266989933,41.55535405,30.6638629,12.7424768,0.181640625,,1.283125566
62.852165,1304,,,,-0.099609375,-0.0078125,-1.009765625,0.029202935,130.4138893,22.19543076,0.419224322,1474,0,9.304864407,4.508021109,48.44800431,28.92929872,14.01566789,0.181640625,,1.278923368
62.875105,1304,,,,-0.0625,0.009765625,-1.01171875,0.027257023,129.4251168,22.19550133,0.367431641,1472,0,8.155329467,4.201662057,51.5204453,30.80331427,15.87000468,0.181640625,,1.269226822
62.90182,1304,,,,-0.0859375,-0.01171875,-1.021484375,0.019237319,126.8939478,22.19543076,0.370396197,1465,0,8.221103139,2.95212618,35.90912472,42.98391737,15.4351485,0.181640625,,1.244404533
62.92453,1304,,,,-0.01171875,-0.001953125,-1.044921875,0.016337779,126.3735412,22.19511032,0.39442274,1458,0,8.754256222,2.494026029,28.4892967,50.67049812,14.43566855,0.181640625,,1.239301088
62.94694,1304,,,,-0.048828125,-0.013671875,-1.05859375,0.017326001,125.8531346,22.19533348,0.387369782,1453,0,8.597801486,2.636336201,30.6629108,47.73789268,14.63782745,0.181640625,,1.234197643
62.9747,1304,,,,-0.0625,0.009765625,-0.99609375,0.021165585,128.189428,22.19485664,0.389927447,1447,0,8.654383784,3.207984027,37.06773477,39.95949697,14.81208035,0.1796875,,1.257108854
62.99883,1304,,,,-0.05078125,0.099609375,-1.05078125,0.022414801,127.0821799,22.19440079,0.392578125,1444,0,8.713036247,3.388576971,38.89088574,37.5031115,14.58529224,0.1796875,,1.24625046
63.02408,1304,,,,-0.048828125,0.0234375,-1.0078125,0.021192841,123.9088071,22.19543076,0.402483255,1437,0,8.933289209,3.189465444,35.70314774,38.84939631,13.87045736,0.181640625,,1.215130303
63.04695,1304,,,,0.0625,-0.107421875,-1.044921875,0.02000643,123.6260989,22.19350052,0.391845703,1287,0,8.696427816,2.695339989,30.99364528,45.86660661,14.21573335,0.185546875,,1.212357883
63.07228,1304,,,,-0.078125,0.01171875,-1.005859375,0.020087649,123.060655,22.19449997,0.416870117,1405,0,9.252223803,2.955677188,31.94558682,41.63535029,13.30065697,0.1875,,1.206812773
63.09546,1304,,,,-0.0234375,0.01171875,-1.05078125,0.023258066,124.761388,22.19400024,0.418701172,1425,0,9.292653911,3.471876937,37.36152201,35.9348532,13.42580809,0.185546875,,1.223491266
63.11808,1304,,,,-0.048828125,-0.01953125,-1.025390625,0.025557491,122.507031,22.19600105,0.398995548,1427,0,8.856105614,3.81822535,43.11404489,32.08480899,13.83305895,0.1875,,1.201383576
63.147265,1304,,,,-0.099609375,0.03125,-1.01953125,0.025126862,122.39077,22.19200134,0.439453125,1424,0,9.75234434,3.747407581,38.42571027,32.66011698,12.54988193,0.185546875,,1.200243444
63.176095,1304,,,,-0.01953125,-0.044921875,-1.005859375,0.022263778,121.9740849,22.19555664,0.40635851,1424,0,9.019353331,3.320826143,36.81889401,36.73004235,13.52359536,0.185546875,,1.196157159
63.199565,1304,,,,-0.072265625,0.0234375,-1.06640625,0.025252778,122.6941559,22.19440079,0.41015625,1424,0,9.103172198,3.766211745,41.37252008,32.5776043,13.47817588,0.185546875,,1.203218644
63.22773,1299,,,,-0.046875,-0.025390625,-1.01171875,0.026398564,122.6963704,22.19485664,0.402483255,1421,0,8.933058139,3.929057267,43.98333926,31.22794149,13.73509145,0.185546875,,1.203240361
63.25207,1299,,,,-0.072265625,0.01171875,-1.0390625,0.02445283,121.377638,22.19400024,0.385253906,1418,0,8.550325289,3.632156267,42.47974368,33.41751541,14.19567489,0.185546875,,1.190308014
63.27631,1299,,,,-0.01171875,-0.033203125,-1.00390625,0.020824162,118.2042651,22.19550133,0.375976563,1418,0,8.344988292,3.091790073,37.0496634,38.23165943,14.16470113,0.1875,,1.159187857
63.300035,1294,,,,-0.037109375,-0.0234375,-1.03515625,0.021988445,119.6658325,22.19600105,0.385742188,1412,0,8.561934,3.251996312,37.98202967,36.79765321,13.97649556,0.1875,,1.173520937
63.32707,1294,,,,-0.0625,0.021484375,-1.041015625,0.022258094,118.5674425,22.19542885,0.44712612,1411,0,9.92415599,3.288538096,33.136703,36.05475716,11.9473578,0.1875,,1.16274941
63.349605,1294,,,,-0.0625,0.001953125,-1.01953125,0.023438475,118.3980335,22.19511032,0.356445313,1410,0,7.911343034,3.45997589,43.73436817,34.21932328,14.96560483,0.189453125,,1.161088075
63.372785,1294,,,,-0.048828125,-0.03515625,-1.021484375,0.023688565,118.2286246,22.19314384,0.34946987,1407,0,7.755835102,3.490942783,45.01053384,33.86724788,15.24382907,0.1875,,1.159426741
63.39886,1289,,,,0,-0.021484375,-1.044921875,0.018137369,115.5269393,22.19549942,0.3515625,1399,0,7.803105265,2.657254605,34.05380954,43.47605198,14.80525194,0.1875,,1.13293226
63.422425,1289,,,,-0.0625,-0.03515625,-1.017578125,0.017352459,116.9087849,22.19550133,0.345458984,1394,0,7.667635346,2.532382734,33.0269062,46.16552757,15.24704549,0.185546875,,1.146483535
